metric_id,name,description,baseUnit,statistic,value,tags
4203,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4203,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4203,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4268,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4268,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4268,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4333,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4333,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4333,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4398,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4398,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4398,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4463,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4463,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4463,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4528,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4528,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4528,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4593,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4593,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4593,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4658,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4658,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4658,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4723,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,44.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4723,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.703,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4723,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4788,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4788,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4788,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4853,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4853,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4853,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4918,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4918,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4918,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4983,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4983,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
4983,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5048,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5048,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5048,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5113,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5113,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5113,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5178,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5178,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5178,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5243,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5243,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5243,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5308,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5308,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5308,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5373,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5373,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5373,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5438,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5438,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5438,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5503,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5503,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5503,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5568,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5568,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5568,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5633,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5633,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5633,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5698,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5698,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5698,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5763,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5763,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5763,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5828,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,45.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5828,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.707,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5828,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5893,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5893,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5893,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5958,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5958,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
5958,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6023,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6023,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6023,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6088,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6088,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6088,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6153,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6153,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6153,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6218,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6218,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6218,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6283,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6283,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6283,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6348,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6348,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6348,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6413,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6413,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6413,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6478,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6478,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6478,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6543,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6543,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6543,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6608,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6608,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6608,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6673,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6673,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6673,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6738,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6738,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6738,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6803,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6803,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6803,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6868,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6868,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6868,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6933,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6933,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6933,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6998,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,46.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6998,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.711,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
6998,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
7063,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,47.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
7063,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.713,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
7063,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
7128,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,47.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
7128,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.713,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
7128,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
