metric_id,name,description,baseUnit,statistic,value,tags
35733,http.server.requests.active,,seconds,DURATION,0.000160914,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35786,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35786,http.server.requests.active,,seconds,DURATION,0.000206202,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35839,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35839,http.server.requests.active,,seconds,DURATION,0.000168992,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35892,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35892,http.server.requests.active,,seconds,DURATION,0.000229219,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35945,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35945,http.server.requests.active,,seconds,DURATION,0.000203093,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35998,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
35998,http.server.requests.active,,seconds,DURATION,0.00016068,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36051,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36051,http.server.requests.active,,seconds,DURATION,0.000160978,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36104,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36104,http.server.requests.active,,seconds,DURATION,0.000153478,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36157,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36157,http.server.requests.active,,seconds,DURATION,0.000150758,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36210,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36210,http.server.requests.active,,seconds,DURATION,0.000145214,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36263,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36263,http.server.requests.active,,seconds,DURATION,0.00022507,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36316,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36316,http.server.requests.active,,seconds,DURATION,0.00014699,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36369,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36369,http.server.requests.active,,seconds,DURATION,0.000166294,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36422,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36422,http.server.requests.active,,seconds,DURATION,0.000145677,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36475,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36475,http.server.requests.active,,seconds,DURATION,0.000142337,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36528,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36528,http.server.requests.active,,seconds,DURATION,0.000197589,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36581,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36581,http.server.requests.active,,seconds,DURATION,0.000156378,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36634,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36634,http.server.requests.active,,seconds,DURATION,0.000149685,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36687,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36687,http.server.requests.active,,seconds,DURATION,0.000175387,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36740,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36740,http.server.requests.active,,seconds,DURATION,0.000153703,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36793,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36793,http.server.requests.active,,seconds,DURATION,0.000179173,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36846,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36846,http.server.requests.active,,seconds,DURATION,0.00018356,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36899,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36899,http.server.requests.active,,seconds,DURATION,0.00014989,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36952,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
36952,http.server.requests.active,,seconds,DURATION,0.000176773,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37005,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37005,http.server.requests.active,,seconds,DURATION,0.000167556,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37058,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37058,http.server.requests.active,,seconds,DURATION,0.000187791,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37111,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37111,http.server.requests.active,,seconds,DURATION,0.000151324,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37164,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37164,http.server.requests.active,,seconds,DURATION,0.000163516,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37217,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37217,http.server.requests.active,,seconds,DURATION,0.00015893,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37270,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37270,http.server.requests.active,,seconds,DURATION,0.000201671,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37323,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37323,http.server.requests.active,,seconds,DURATION,0.000164648,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37376,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37376,http.server.requests.active,,seconds,DURATION,0.000173088,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37429,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37429,http.server.requests.active,,seconds,DURATION,0.00015693,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37482,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37482,http.server.requests.active,,seconds,DURATION,0.000226059,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37535,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37535,http.server.requests.active,,seconds,DURATION,0.000190163,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37588,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37588,http.server.requests.active,,seconds,DURATION,0.000147846,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37641,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37641,http.server.requests.active,,seconds,DURATION,0.000159975,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37694,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37694,http.server.requests.active,,seconds,DURATION,0.000268864,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37747,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37747,http.server.requests.active,,seconds,DURATION,0.000173843,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37800,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37800,http.server.requests.active,,seconds,DURATION,0.000157238,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37853,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37853,http.server.requests.active,,seconds,DURATION,0.000156886,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37906,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37906,http.server.requests.active,,seconds,DURATION,0.000127496,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37959,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
37959,http.server.requests.active,,seconds,DURATION,0.000174824,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38012,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38012,http.server.requests.active,,seconds,DURATION,0.000171009,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38065,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38065,http.server.requests.active,,seconds,DURATION,0.000168924,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38118,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38118,http.server.requests.active,,seconds,DURATION,0.000162863,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38171,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38171,http.server.requests.active,,seconds,DURATION,0.000219804,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38224,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38224,http.server.requests.active,,seconds,DURATION,0.000159017,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38277,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38277,http.server.requests.active,,seconds,DURATION,0.000125567,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38330,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38330,http.server.requests.active,,seconds,DURATION,0.000156647,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38383,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38383,http.server.requests.active,,seconds,DURATION,0.00013713,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38436,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38436,http.server.requests.active,,seconds,DURATION,0.00013427,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38542,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38542,http.server.requests.active,,seconds,DURATION,0.000140699,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38595,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38595,http.server.requests.active,,seconds,DURATION,0.000121383,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38648,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38648,http.server.requests.active,,seconds,DURATION,0.00012893,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38701,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38701,http.server.requests.active,,seconds,DURATION,0.000158259,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38754,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38754,http.server.requests.active,,seconds,DURATION,0.000165033,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38807,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38807,http.server.requests.active,,seconds,DURATION,0.000147601,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38860,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38860,http.server.requests.active,,seconds,DURATION,0.000183968,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38913,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38913,http.server.requests.active,,seconds,DURATION,0.000139359,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38966,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
38966,http.server.requests.active,,seconds,DURATION,0.000153485,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
39019,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
39019,http.server.requests.active,,seconds,DURATION,0.000154764,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
39072,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
39072,http.server.requests.active,,seconds,DURATION,0.000150695,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
